--------- beginning of system
09-22 09:32:33.580   729  1583 W ActivityManager: Slow operation: 222ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:44.867   729   768 I ActivityManager: Start proc 2113:com.google.android.cellbroadcastreceiver/u0a212 for broadcast {com.google.android.cellbroadcastreceiver/com.android.cellbroadcastreceiver.CellBroadcastReceiver}
09-22 09:32:44.867   729   768 W ActivityManager: Slow operation: 424ms so far, now at startProcess: starting to update pids map
09-22 09:32:44.867   729   768 W ActivityManager: Slow operation: 424ms so far, now at startProcess: done updating pids map
09-22 09:32:45.902   729  1472 W ActivityManager: Slow operation: 236ms so far, now at attachApplicationLocked: before bindApplication
09-22 09:32:45.903   729  1384 D ActivityManager: ThemeHomeDelay: Home launch is not delayable, ignoring setThemeOverlayReady() call
09-22 09:32:45.904   729  1472 W ActivityManager: Slow operation: 291ms so far, now at attachApplicationLocked: immediately before bindApplication
09-22 09:32:46.241   729  1472 W ActivityManager: Slow operation: 628ms so far, now at attachApplicationLocked: immediately after bindApplication
09-22 09:32:46.241   729  1472 W ActivityManager: Slow operation: 629ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-22 09:32:46.244   729  1472 W ActivityManager: Slow operation: 631ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-22 09:32:46.859   729   815 W ActivityManager: Slow operation: 1243ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:46.859   729   815 W ActivityManager: Slow operation: 1243ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-22 09:32:49.256   729   813 W ActivityManager: Slow operation: 69ms so far, now at startProcess: done creating new process record
09-22 09:32:49.259   729   813 W ActivityManager: Slow operation: 72ms so far, now at startProcess: stepping in to startProcess
09-22 09:32:49.335   729   813 W ActivityManager: Slow operation: 148ms so far, now at startProcess: done starting proc!
09-22 09:32:49.509   729   768 W ActivityManager: Slow operation: 250ms so far, now at startProcess: done updating battery stats
09-22 09:32:49.509   729   768 W ActivityManager: Slow operation: 250ms so far, now at startProcess: building log message
09-22 09:32:49.509   729   768 I ActivityManager: Start proc 2269:com.google.android.apps.wallpaper/u0a197 for content provider {com.google.android.apps.wallpaper/com.google.android.apps.wallpaper.provider.RecentWallpapersProvider}
09-22 09:32:49.509   729   768 W ActivityManager: Slow operation: 250ms so far, now at startProcess: starting to update pids map
09-22 09:32:49.509   729   768 W ActivityManager: Slow operation: 250ms so far, now at startProcess: done updating pids map
09-22 09:32:49.577   729  2105 W ActivityManager: Slow operation: 148ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:49.592   729  2105 W ActivityManager: Slow operation: 162ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-22 09:32:50.058   729   768 W ActivityManager: Slow operation: 256ms so far, now at startProcess: done updating battery stats
09-22 09:32:50.059   729   768 W ActivityManager: Slow operation: 257ms so far, now at startProcess: building log message
09-22 09:32:50.060   729   768 I ActivityManager: Start proc 2290:com.google.android.apps.wellbeing/u0a159 for content provider {com.google.android.apps.wellbeing/com.google.android.apps.wellbeing.api.impl.WellbeingSettingsProvider}
09-22 09:32:50.063   729   768 W ActivityManager: Slow operation: 261ms so far, now at startProcess: starting to update pids map
09-22 09:32:50.068   729   768 W ActivityManager: Slow operation: 266ms so far, now at startProcess: done updating pids map
09-22 09:32:50.633   729   768 W ActivityManager: Slow operation: 54ms so far, now at startProcess: returned from zygote!
09-22 09:32:50.739   729   768 W ActivityManager: Slow operation: 160ms so far, now at startProcess: done updating battery stats
09-22 09:32:50.740   729   768 W ActivityManager: Slow operation: 161ms so far, now at startProcess: building log message
09-22 09:32:50.740   729   768 I ActivityManager: Start proc 2312:com.google.android.apps.photos/u0a170 for service {com.google.android.apps.photos/com.google.android.apps.photos.dbprocessor.impl.DatabaseProcessorJobService}
09-22 09:32:50.740   729   768 W ActivityManager: Slow operation: 161ms so far, now at startProcess: starting to update pids map
09-22 09:32:50.740   729   768 W ActivityManager: Slow operation: 161ms so far, now at startProcess: done updating pids map
09-22 09:32:51.144   729  1681 W ActivityManager: Slow operation: 76ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:51.144   729  1681 W ActivityManager: Slow operation: 76ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-22 09:32:51.200   729  1681 W ActivityManager: Slow operation: 132ms so far, now at finishAttachApplicationInner: after updateOomAdjLocked
09-22 09:32:52.231   729   767 W ActivityManager: Slow operation: 185ms so far, now at startProcess: done creating new process record
09-22 09:32:52.232   729   767 W ActivityManager: Slow operation: 185ms so far, now at startProcess: stepping in to startProcess
09-22 09:32:52.233   729   767 W ActivityManager: Slow operation: 186ms so far, now at startProcess: done starting proc!
09-22 09:32:52.271   729  1472 I ActivityManager: Process com.android.settings (pid 1222) has died: cch  +45 CEM 
09-22 09:32:52.556   729   768 W ActivityManager: Slow operation: 164ms so far, now at startProcess: done updating battery stats
09-22 09:32:52.612   729   768 W ActivityManager: Slow operation: 380ms so far, now at startProcess: building log message
